finish_time,draw,horse_rating,declared_weight,horse_age,actual_weight,win_odds,distance,race_class
72.15,5,60,1060.0,3,117,99.0,1200,3
69.61,9,60,1125.0,3,112,99.0,1200,3
70.22,13,60,1069.0,3,114,70.0,1200,3
69.95,6,60,1143.0,3,133,19.0,1200,3
69.94,2,60,1087.0,3,128,7.8,1200,3
70.89,13,60,1032.0,3,123,22.0,1200,3
70.21,7,60,1074.0,3,127,58.0,1200,3
70.97,9,60,1078.0,3,126,37.0,1200,3
70.37,3,60,1046.0,3,124,6.6,1200,3
70.48,11,60,1063.0,3,122,31.0,1200,3
70.91,5,60,1064.0,3,119,99.0,1200,3
70.31,4,60,1153.0,3,118,13.0,1200,3
70.34,8,60,1149.0,3,120,99.0,1200,3
69.72,1,60,1136.0,3,120,5.6,1200,3
71.04,14,60,1220.0,3,120,99.0,1200,3
69.9,12,60,1183.0,3,118,2.5,1200,3
70.02,10,60,1161.0,3,117,10.0,1200,3
96.94,12,60,1160.0,3,133,7.4,1600,3
95.9,7,60,1058.0,3,133,5.1,1600,3
95.91,10,60,1219.0,3,132,63.0,1600,3
96.6,9,60,1034.0,3,126,49.0,1600,3
96.69,1,60,1109.0,3,126,50.0,1600,3
95.77,4,60,1065.0,3,127,3.4,1600,3
96.09,13,60,1187.0,3,116,52.0,1600,3
95.51,2,60,1159.0,3,124,26.0,1600,3
95.67,11,60,1044.0,3,121,4.4,1600,3
96.76,5,60,1117.0,3,114,99.0,1600,3
96.06,6,60,1051.0,3,117,49.0,1600,3
96.8,8,60,1060.0,3,115,24.0,1600,3
95.13,3,60,1123.0,3,112,6.8,1600,3
95.3,14,60,1140.0,3,109,28.0,1600,3
108.87,2,60,1122.0,3,123,8.5,1800,4
110.5,9,60,1085.0,3,133,5.6,1800,4
109.23,3,60,1058.0,3,131,9.7,1800,4
109.71,8,60,1044.0,3,131,8.6,1800,4
110.42,5,60,1013.0,3,126,13.0,1800,4
109.42,4,60,1061.0,3,125,10.0,1800,4
109.23,6,60,1050.0,3,119,2.4,1800,4
109.74,10,60,1044.0,3,120,67.0,1800,4
108.91,1,60,1132.0,3,116,32.0,1800,4
109.89,11,60,1167.0,3,108,73.0,1800,4
108.77,7,60,1126.0,3,116,18.0,1800,4
95.43,8,60,1055.0,3,133,6.0,1600,4
96.49,3,60,1004.0,3,129,34.0,1600,4
95.82,6,60,1023.0,3,121,12.0,1600,4
96.62,9,60,1051.0,3,121,10.0,1600,4
96.16,7,60,1002.0,3,121,10.0,1600,4
95.96,2,60,1152.0,3,121,76.0,1600,4
95.28,4,60,995.0,3,118,3.6,1600,4
95.81,5,60,988.0,3,117,17.0,1600,4
95.38,1,60,1169.0,3,118,3.2,1600,4
95.87,10,60,1060.0,3,110,10.0,1600,4
110.18,2,60,1103.0,3,133,17.0,1800,3
110.13,3,60,1144.0,3,132,43.0,1800,3
109.55,1,60,1059.0,3,130,2.2,1800,3
109.95,6,60,1050.0,3,127,8.4,1800,3
109.94,8,60,1124.0,3,125,8.1,1800,3
110.36,9,60,1060.0,3,123,14.0,1800,3
109.99,7,60,1125.0,3,120,43.0,1800,3
109.67,5,60,1021.0,3,117,3.5,1800,3
110.29,4,60,1129.0,3,112,12.0,1800,3
57.97,13,60,1079.0,3,123,3.4,1000,4
57.88,4,60,1196.0,3,125,18.0,1000,4
58.06,2,60,1164.0,3,124,14.0,1000,4
58.47,12,60,1135.0,3,126,9.0,1000,4
58.66,7,60,1065.0,3,126,20.0,1000,4
57.96,11,60,1086.0,3,121,10.0,1000,4
58.77,3,60,1211.0,3,126,48.0,1000,4
58.16,10,60,1141.0,3,125,21.0,1000,4
57.86,9,60,1280.0,3,120,23.0,1000,4
64.31,5,60,1122.0,3,125,60.0,1000,4
58.14,14,60,1172.0,3,125,9.4,1000,4
58.08,1,60,1095.0,3,124,8.7,1000,4
58.18,8,60,1151.0,3,119,8.0,1000,4
58.15,6,60,1137.0,3,112,14.0,1000,4
84.0,8,60,1125.0,3,127,40.0,1400,5
84.34,5,60,1008.0,3,132,7.1,1400,5
84.54,9,60,957.0,3,121,99.0,1400,5
85.38,13,60,1231.0,3,131,15.0,1400,5
83.43,6,60,1064.0,3,125,13.0,1400,5
83.77,1,60,1029.0,3,129,7.7,1400,5
83.46,12,60,1029.0,3,129,10.0,1400,5
84.18,7,60,1084.0,3,123,66.0,1400,5
83.61,4,60,1059.0,3,124,19.0,1400,5
84.64,10,60,1021.0,3,123,9.5,1400,5
83.97,3,60,969.0,3,120,27.0,1400,5
84.06,11,60,1105.0,3,110,71.0,1400,5
84.6,14,60,1010.0,3,113,14.0,1400,5
57.68,4,60,1044.0,3,133,29.0,1000,3
58.88,10,60,1087.0,3,130,99.0,1000,3
57.42,5,60,1059.0,3,126,11.0,1000,3
58.15,8,60,1026.0,3,125,56.0,1000,3
57.59,9,60,1168.0,3,130,12.0,1000,3
57.74,13,60,1074.0,3,126,5.3,1000,3
57.74,7,60,1087.0,3,123,18.0,1000,3
57.11,3,60,1075.0,3,122,12.0,1000,3
57.52,12,60,1129.0,3,118,5.8,1000,3
57.21,6,60,1083.0,3,109,23.0,1000,3
57.85,2,60,1196.0,3,118,14.0,1000,3
58.39,1,60,1154.0,3,113,99.0,1000,3
57.61,11,60,1142.0,3,116,43.0,1000,3
57.18,14,60,1166.0,3,116,2.9,1000,3
84.42,2,60,1160.0,3,128,17.0,1400,4
83.06,11,60,1103.0,3,133,2.5,1400,4
85.48,6,60,1199.0,3,129,6.5,1400,4
83.19,4,60,1042.0,3,127,15.0,1400,4
83.46,10,60,1027.0,3,126,5.0,1400,4
83.52,7,60,1008.0,3,125,71.0,1400,4
83.7,1,60,1153.0,3,121,8.3,1400,4
83.08,8,60,1119.0,3,115,8.5,1400,4
83.46,9,60,1009.0,3,117,17.0,1400,4
83.3,3,60,1012.0,3,114,36.0,1400,4
82.95,5,60,1061.0,3,113,81.0,1400,4
82.31,12,60,1082.0,3,133,8.9,1400,13
82.09,6,60,1076.0,3,127,17.0,1400,13
81.54,10,60,1123.0,3,127,18.0,1400,13
81.23,5,60,1129.0,3,124,4.6,1400,13
81.99,3,60,1262.0,3,124,35.0,1400,13
81.35,2,60,1080.0,3,123,5.5,1400,13
81.75,13,60,1064.0,3,110,14.0,1400,13
81.35,8,60,1180.0,3,120,10.0,1400,13
82.63,11,60,1064.0,3,117,56.0,1400,13
82.52,9,60,1202.0,3,119,39.0,1400,13
81.55,7,60,1071.0,3,116,21.0,1400,13
81.66,4,60,1088.0,3,116,9.9,1400,13
81.87,1,60,1127.0,3,116,6.5,1400,13
81.73,14,60,1134.0,3,113,20.0,1400,13
83.59,7,60,1158.0,3,123,27.0,1400,3
83.61,4,60,1170.0,3,127,63.0,1400,3
83.14,6,60,1066.0,3,131,6.9,1400,3
82.88,9,60,1042.0,3,129,7.1,1400,3
83.13,2,60,1092.0,3,129,2.7,1400,3
83.41,3,60,1073.0,3,127,9.7,1400,3
83.22,1,60,1063.0,3,125,8.8,1400,3
84.01,12,60,1054.0,3,122,15.0,1400,3
82.86,13,60,1112.0,3,119,16.0,1400,3
83.48,5,60,1067.0,3,117,22.0,1400,3
84.23,11,60,1134.0,3,114,99.0,1400,3
83.86,8,60,989.0,3,116,99.0,1400,3
83.38,10,60,1099.0,3,115,9.0,1400,3
81.68,13,60,1177.0,3,133,8.3,1400,2
82.98,12,60,1132.0,3,127,4.4,1400,2
82.43,10,60,1094.0,3,125,9.0,1400,2
82.01,1,60,1045.0,3,123,13.0,1400,2
84.05,11,60,1214.0,3,122,65.0,1400,2
82.36,6,60,1180.0,3,123,7.4,1400,2
82.07,5,60,1276.0,3,121,8.9,1400,2
82.3,8,60,1129.0,3,116,16.0,1400,2
82.57,9,60,1035.0,3,120,5.3,1400,2
82.2,4,60,1052.0,3,118,26.0,1400,2
81.82,2,60,1104.0,3,119,9.8,1400,2
83.33,3,60,1206.0,3,113,99.0,1400,2
82.72,7,60,1245.0,3,112,99.0,1400,2
82.79,14,60,1074.0,3,114,89.0,1400,2
95.77,2,60,1156.0,3,133,4.4,1600,3
96.91,3,60,1134.0,3,127,19.0,1600,3
96.19,7,60,1049.0,3,127,18.0,1600,3
95.97,6,60,1139.0,3,125,6.0,1600,3
96.61,1,60,1031.0,3,121,5.7,1600,3
95.36,4,60,1122.0,3,114,6.5,1600,3
95.61,5,60,1143.0,3,115,2.6,1600,3
101.67,6,60,1041.0,3,130,13.0,1650,4
101.09,5,60,1041.0,3,132,5.8,1650,4
102.22,4,60,1026.0,3,132,18.0,1650,4
101.01,3,60,1144.0,3,130,2.0,1650,4
103.88,8,60,1122.0,3,130,12.0,1650,4
101.28,7,60,1017.0,3,120,26.0,1650,4
101.23,2,60,1132.0,3,118,8.4,1650,4
102.09,1,60,1145.0,3,120,10.0,1650,4
102.44,9,60,1181.0,3,112,10.0,1650,4
109.28,2,60,1049.0,3,130,11.0,1800,2
109.17,4,60,1060.0,3,125,9.3,1800,2
108.74,5,60,1207.0,3,125,2.7,1800,2
108.64,8,60,1126.0,3,123,8.6,1800,2
109.54,6,60,1079.0,3,117,16.0,1800,2
109.65,7,60,1260.0,3,117,10.0,1800,2
108.47,1,60,1087.0,3,116,2.8,1800,2
109.75,3,60,1220.0,3,113,40.0,1800,2
110.33,2,60,993.0,3,131,12.0,1800,5
110.03,3,60,1057.0,3,127,10.0,1800,5
111.22,11,60,1009.0,3,131,31.0,1800,5
111.04,10,60,1149.0,3,124,65.0,1800,5
111.51,9,60,1134.0,3,131,8.4,1800,5
110.43,14,60,1083.0,3,129,4.2,1800,5
110.91,12,60,1068.0,3,127,12.0,1800,5
111.7,13,60,1093.0,3,118,75.0,1800,5
110.14,7,60,1112.0,3,115,45.0,1800,5
110.12,5,60,981.0,3,123,5.7,1800,5
110.67,8,60,1176.0,3,122,22.0,1800,5
109.89,1,60,1073.0,3,121,5.7,1800,5
110.85,4,60,1135.0,3,111,21.0,1800,5
110.85,6,60,1141.0,3,109,12.0,1800,5
70.66,1,60,1175.0,3,133,6.3,1200,4
71.83,2,60,1086.0,3,130,10.0,1200,4
70.43,7,60,1181.0,3,130,15.0,1200,4
72.43,11,60,1045.0,3,129,39.0,1200,4
71.36,5,60,1128.0,3,127,15.0,1200,4
71.42,6,60,1166.0,3,123,12.0,1200,4
70.29,3,60,1175.0,3,126,2.9,1200,4
70.99,4,60,1069.0,3,125,25.0,1200,4
71.08,8,60,1159.0,3,121,38.0,1200,4
70.87,12,60,1047.0,3,108,20.0,1200,4
70.29,9,60,1058.0,3,118,4.1,1200,4
71.05,10,60,1114.0,3,116,41.0,1200,4
69.8,1,60,1037.0,3,131,10.0,1200,2
70.13,9,60,1088.0,3,128,3.3,1200,2
70.58,11,60,1176.0,3,123,75.0,1200,2
69.91,8,60,1063.0,3,125,12.0,1200,2
69.48,5,60,1114.0,3,123,28.0,1200,2
69.56,10,60,1120.0,3,121,15.0,1200,2
69.5,12,60,1076.0,3,121,12.0,1200,2
69.87,4,60,1281.0,3,120,33.0,1200,2
70.09,6,60,1094.0,3,119,4.6,1200,2
70.17,3,60,1052.0,3,113,48.0,1200,2
73.38,7,60,1123.0,3,114,72.0,1200,2
69.42,2,60,1131.0,3,113,3.8,1200,2
82.91,5,60,1083.0,3,133,1.9,1400,4
83.41,8,60,1112.0,3,120,6.0,1400,4
84.47,1,60,1071.0,3,126,21.0,1400,4
83.91,7,60,1103.0,3,124,32.0,1400,4
83.11,12,60,1181.0,3,126,55.0,1400,4
83.92,3,60,950.0,3,125,21.0,1400,4
84.53,11,60,1187.0,3,123,36.0,1400,4
83.92,2,60,1097.0,3,116,99.0,1400,4
83.02,4,60,1073.0,3,121,7.7,1400,4
83.27,9,60,1081.0,3,116,10.0,1400,4
83.21,10,60,1085.0,3,113,28.0,1400,4
83.55,6,60,1113.0,3,111,10.0,1400,4
56.58,1,60,1204.0,3,133,6.4,1000,13
56.07,6,60,1236.0,3,129,3.3,1000,13
56.73,10,60,1171.0,3,127,20.0,1000,13
56.39,2,60,1109.0,3,126,15.0,1000,13
56.21,12,60,1166.0,3,119,28.0,1000,13
56.62,4,60,1056.0,3,121,7.9,1000,13
56.98,8,60,1082.0,3,117,12.0,1000,13
57.25,3,60,1195.0,3,115,39.0,1000,13
56.46,5,60,1201.0,3,117,7.6,1000,13
56.14,9,60,1135.0,3,113,10.0,1000,13
56.15,11,60,1136.0,3,113,9.2,1000,13
56.25,7,60,1153.0,3,109,27.0,1000,13
71.08,1,60,1106.0,3,123,23.0,1200,3
70.77,10,60,1177.0,3,130,35.0,1200,3
70.82,7,60,1125.0,3,127,6.1,1200,3
71.25,2,60,1174.0,3,126,11.0,1200,3
70.41,6,60,1167.0,3,128,6.3,1200,3
69.42,12,60,1105.0,3,125,7.2,1200,3
70.86,5,60,1188.0,3,125,8.3,1200,3
70.46,4,60,1056.0,3,118,3.8,1200,3
70.99,8,60,1099.0,3,123,30.0,1200,3
72.95,9,60,1144.0,3,120,23.0,1200,3
73.13,11,60,1104.0,3,120,32.0,1200,3
70.69,3,60,1136.0,3,117,9.2,1200,3
82.36,5,60,995.0,3,123,14.0,1400,3
82.15,6,60,1181.0,3,133,15.0,1400,3
84.34,7,60,1156.0,3,128,29.0,1400,3
82.84,4,60,1093.0,3,132,2.7,1400,3
83.08,13,60,1142.0,3,131,76.0,1400,3
82.04,8,60,1075.0,3,129,22.0,1400,3
82.63,14,60,1144.0,3,127,9.3,1400,3
82.88,9,60,946.0,3,124,15.0,1400,3
82.29,1,60,1080.0,3,121,38.0,1400,3
82.05,3,60,1115.0,3,119,3.7,1400,3
82.86,11,60,1062.0,3,117,33.0,1400,3
89.68,10,60,1128.0,3,113,99.0,1400,3
82.86,2,60,1138.0,3,111,31.0,1400,3
83.07,12,60,1087.0,3,110,10.0,1400,3
101.31,1,60,1064.0,3,131,15.0,1650,5
101.52,2,60,1053.0,3,133,10.0,1650,5
101.34,3,60,1052.0,3,128,4.6,1650,5
101.97,4,60,1120.0,3,132,4.3,1650,5
101.74,12,60,1107.0,3,132,20.0,1650,5
101.77,6,60,1058.0,3,129,5.8,1650,5
102.37,5,60,1093.0,3,129,16.0,1650,5
102.83,10,60,1044.0,3,125,44.0,1650,5
102.79,7,60,1159.0,3,121,42.0,1650,5
101.82,8,60,1058.0,3,123,4.9,1650,5
102.01,11,60,1119.0,3,119,35.0,1650,5
101.84,9,60,983.0,3,114,22.0,1650,5
111.09,6,60,1132.0,3,133,11.0,1800,4
112.17,9,60,1227.0,3,129,29.0,1800,4
112.01,8,60,1096.0,3,128,18.0,1800,4
112.22,5,60,1058.0,3,127,12.0,1800,4
110.94,7,60,1103.0,3,124,4.2,1800,4
111.56,3,60,1078.0,3,123,17.0,1800,4
111.77,2,60,1148.0,3,125,4.1,1800,4
111.89,11,60,1028.0,3,122,8.4,1800,4
111.18,1,60,1149.0,3,116,10.0,1800,4
111.76,4,60,1129.0,3,115,7.1,1800,4
112.1,12,60,1125.0,3,108,18.0,1800,4
112.36,10,60,1152.0,3,112,99.0,1800,4
102.0,7,60,1025.0,3,128,36.0,1650,2
100.59,1,60,1064.0,3,126,12.0,1650,2
100.96,4,60,1145.0,3,122,4.5,1650,2
105.52,5,60,1168.0,3,120,5.9,1650,2
101.18,10,60,1119.0,3,121,82.0,1650,2
100.95,9,60,1152.0,3,120,8.2,1650,2
100.29,6,60,1097.0,3,119,9.6,1650,2
100.68,8,60,1082.0,3,119,4.1,1650,2
101.26,2,60,1103.0,3,116,50.0,1650,2
100.22,3,60,1048.0,3,113,4.5,1650,2
71.14,10,60,1093.0,3,133,34.0,1200,4
70.86,6,60,1070.0,3,131,6.5,1200,4
70.77,2,60,1326.0,3,124,3.2,1200,4
71.18,12,60,1078.0,3,124,56.0,1200,4
71.79,3,60,1130.0,3,125,8.2,1200,4
71.33,11,60,1097.0,3,123,75.0,1200,4
71.91,9,60,1012.0,3,124,12.0,1200,4
73.78,4,60,1062.0,3,121,4.8,1200,4
70.91,8,60,1039.0,3,119,10.0,1200,4
72.25,1,60,1105.0,3,119,14.0,1200,4
71.04,5,60,1127.0,3,110,11.0,1200,4
71.61,7,60,1128.0,3,114,31.0,1200,4
101.25,2,60,1092.0,3,127,6.4,1650,4
101.84,4,60,1056.0,3,128,5.7,1650,4
101.96,5,60,1078.0,3,126,8.5,1650,4
102.4,9,60,1164.0,3,125,30.0,1650,4
102.08,10,60,1162.0,3,120,40.0,1650,4
101.32,8,60,1096.0,3,122,15.0,1650,4
102.64,11,60,1122.0,3,123,42.0,1650,4
101.92,7,60,1109.0,3,122,6.9,1650,4
103.38,1,60,1048.0,3,121,6.2,1650,4
101.7,3,60,1047.0,3,121,3.9,1650,4
103.23,6,60,1037.0,3,117,18.0,1650,4
102.43,12,60,1022.0,3,118,85.0,1650,4
70.95,12,60,1062.0,3,129,72.0,1200,3
69.95,6,60,1044.0,3,125,39.0,1200,3
71.58,4,60,1024.0,3,130,12.0,1200,3
70.94,8,60,1067.0,3,130,17.0,1200,3
71.0,2,60,1227.0,3,121,60.0,1200,3
70.11,3,60,1094.0,3,123,3.7,1200,3
70.31,7,60,1064.0,3,124,19.0,1200,3
70.55,1,60,1141.0,3,122,2.2,1200,3
70.81,11,60,1112.0,3,119,25.0,1200,3
70.2,9,60,1131.0,3,121,13.0,1200,3
70.13,5,60,1047.0,3,118,8.0,1200,3
73.55,10,60,1075.0,3,116,56.0,1200,3
102.34,6,60,1179.0,3,131,17.0,1650,3
102.15,4,60,1140.0,3,129,13.0,1650,3
102.62,1,60,1041.0,3,124,20.0,1650,3
101.88,2,60,1088.0,3,128,2.5,1650,3
102.41,12,60,1109.0,3,127,23.0,1650,3
102.03,3,60,1082.0,3,125,3.5,1650,3
102.24,5,60,1135.0,3,125,9.9,1650,3
102.53,9,60,1123.0,3,121,40.0,1650,3
102.38,10,60,1088.0,3,121,11.0,1650,3
102.36,11,60,1249.0,3,117,41.0,1650,3
102.13,7,60,971.0,3,115,12.0,1650,3
101.47,7,60,1202.0,3,133,4.8,1650,3
101.88,4,60,1050.0,3,128,13.0,1650,3
101.63,5,60,1013.0,3,129,8.0,1650,3
102.18,8,60,1032.0,3,122,8.0,1650,3
102.47,10,60,1120.0,3,123,79.0,1650,3
102.27,9,60,1090.0,3,125,36.0,1650,3
101.97,3,60,1203.0,3,123,10.0,1650,3
101.38,6,60,1177.0,3,120,8.4,1650,3
101.68,12,60,1065.0,3,119,44.0,1650,3
101.69,1,60,1157.0,3,119,5.0,1650,3
102.72,11,60,1015.0,3,115,47.0,1650,3
101.52,2,60,1096.0,3,112,5.4,1650,3
70.84,6,60,1157.0,3,133,1.5,1200,5
71.33,7,60,1073.0,3,129,11.0,1200,5
71.15,11,60,1061.0,3,131,20.0,1200,5
71.07,1,60,1025.0,3,131,11.0,1200,5
72.47,4,60,1081.0,3,130,44.0,1200,5
71.81,8,60,1141.0,3,119,76.0,1200,5
70.81,9,60,1047.0,3,129,18.0,1200,5
71.7,2,60,996.0,3,126,19.0,1200,5
70.6,10,60,1068.0,3,125,20.0,1200,5
70.49,12,60,1067.0,3,116,9.0,1200,5
70.49,5,60,1042.0,3,115,38.0,1200,5
71.31,3,60,1092.0,3,115,39.0,1200,5
84.52,3,60,1166.0,3,126,60.0,1400,5
84.56,8,60,1019.0,3,133,21.0,1400,5
84.15,14,60,1105.0,3,126,35.0,1400,5
83.72,6,60,1076.0,3,131,7.5,1400,5
84.03,1,60,1221.0,3,130,6.0,1400,5
84.28,4,60,1093.0,3,120,21.0,1400,5
83.69,11,60,1124.0,3,127,6.0,1400,5
84.01,7,60,1023.0,3,129,5.4,1400,5
84.09,13,60,1108.0,3,127,40.0,1400,5
84.11,5,60,1076.0,3,120,11.0,1400,5
84.51,2,60,1108.0,3,109,31.0,1400,5
84.11,9,60,1086.0,3,110,4.9,1400,5
84.13,12,60,1093.0,3,103,19.0,1400,5
84.29,10,60,1119.0,3,113,38.0,1400,5
71.08,4,60,979.0,3,133,8.5,1200,4
71.93,12,60,1043.0,3,128,81.0,1200,4
70.65,7,60,1020.0,3,127,2.8,1200,4
71.43,9,60,1239.0,3,126,64.0,1200,4
71.89,13,60,1262.0,3,126,58.0,1200,4
70.53,8,60,1190.0,3,126,2.6,1200,4
70.97,5,60,1108.0,3,124,10.0,1200,4
71.03,1,60,1245.0,3,126,9.9,1200,4
71.65,11,60,1054.0,3,123,99.0,1200,4
70.46,10,60,1206.0,3,111,17.0,1200,4
71.67,3,60,1041.0,3,116,41.0,1200,4
71.12,6,60,1179.0,3,117,73.0,1200,4
70.59,2,60,1218.0,3,105,60.0,1200,4
71.23,4,60,1178.0,3,133,9.5,1200,4
73.94,6,60,1177.0,3,129,17.0,1200,4
70.46,3,60,1063.0,3,127,4.8,1200,4
70.95,13,60,1163.0,3,121,20.0,1200,4
72.06,12,60,1143.0,3,125,84.0,1200,4
70.72,2,60,1137.0,3,125,5.5,1200,4
71.18,10,60,1120.0,3,125,22.0,1200,4
72.47,1,60,1169.0,3,125,2.9,1200,4
70.55,7,60,1077.0,3,124,29.0,1200,4
71.36,14,60,1122.0,3,115,8.7,1200,4
70.53,5,60,1125.0,3,107,69.0,1200,4
70.8,9,60,1133.0,3,113,35.0,1200,4
70.95,8,60,1046.0,3,111,73.0,1200,4
71.62,11,60,974.0,3,104,99.0,1200,4
83.75,9,60,1069.0,3,130,22.0,1400,4
83.13,11,60,1124.0,3,128,26.0,1400,4
83.21,4,60,1159.0,3,125,10.0,1400,4
83.93,13,60,1137.0,3,123,47.0,1400,4
83.7,5,60,1004.0,3,124,6.8,1400,4
82.79,1,60,1114.0,3,124,2.5,1400,4
83.49,6,60,1153.0,3,124,10.0,1400,4
83.85,12,60,1055.0,3,119,30.0,1400,4
83.86,2,60,1083.0,3,121,10.0,1400,4
84.9,10,60,1122.0,3,120,28.0,1400,4
83.46,3,60,1101.0,3,115,13.0,1400,4
83.37,7,60,938.0,3,116,17.0,1400,4
83.0,14,60,1027.0,3,111,14.0,1400,4
83.92,8,60,1038.0,3,109,71.0,1400,4
75.92,13,60,1121.0,3,128,81.0,1200,3
70.71,1,60,1164.0,3,132,19.0,1200,3
70.62,11,60,1143.0,3,130,19.0,1200,3
70.24,6,60,1171.0,3,131,12.0,1200,3
70.94,14,60,1045.0,3,130,17.0,1200,3
70.34,10,60,1166.0,3,129,12.0,1200,3
70.0,4,60,1135.0,3,129,7.3,1200,3
70.18,2,60,1028.0,3,129,6.4,1200,3
69.81,5,60,1092.0,3,125,3.6,1200,3
69.53,9,60,1083.0,3,120,4.5,1200,3
71.85,3,60,1167.0,3,118,46.0,1200,3
70.93,12,60,1216.0,3,113,99.0,1200,3
70.73,8,60,1085.0,3,119,20.0,1200,3
70.27,7,60,1027.0,3,108,61.0,1200,3
96.58,11,60,1094.0,3,123,19.0,1600,4
96.6,10,60,1077.0,3,132,4.2,1600,4
96.85,2,60,1052.0,3,130,5.1,1600,4
96.01,5,60,1225.0,3,131,11.0,1600,4
96.02,4,60,1054.0,3,129,19.0,1600,4
95.82,14,60,1085.0,3,130,8.8,1600,4
98.18,1,60,1128.0,3,130,42.0,1600,4
96.45,8,60,1122.0,3,130,10.0,1600,4
96.37,6,60,1066.0,3,124,9.6,1600,4
96.31,7,60,1062.0,3,128,7.5,1600,4
96.36,12,60,1003.0,3,121,74.0,1600,4
97.49,9,60,1139.0,3,126,36.0,1600,4
95.89,13,60,1133.0,3,113,18.0,1600,4
96.72,3,60,1108.0,3,111,30.0,1600,4
107.58,5,60,1142.0,3,133,7.5,1800,1
107.79,7,60,1030.0,3,130,8.2,1800,1
108.51,11,60,1027.0,3,123,93.0,1800,1
108.72,10,60,1073.0,3,122,39.0,1800,1
108.52,6,60,1139.0,3,112,99.0,1800,1
107.81,3,60,1113.0,3,121,7.8,1800,1
107.6,9,60,1109.0,3,120,5.2,1800,1
108.03,1,60,1202.0,3,118,6.3,1800,1
108.03,2,60,1042.0,3,115,16.0,1800,1
108.19,8,60,1111.0,3,118,3.5,1800,1
108.48,4,60,1057.0,3,111,11.0,1800,1
69.5,4,60,1118.0,3,129,4.5,1200,2
69.62,6,60,1099.0,3,128,14.0,1200,2
69.55,5,60,1045.0,3,127,4.3,1200,2
69.64,12,60,1029.0,3,126,25.0,1200,2
69.82,8,60,1083.0,3,123,35.0,1200,2
69.65,11,60,1150.0,3,120,16.0,1200,2
69.36,7,60,1042.0,3,124,6.8,1200,2
69.31,3,60,1116.0,3,123,6.5,1200,2
70.16,13,60,1053.0,3,121,7.3,1200,2
69.79,9,60,1147.0,3,120,31.0,1200,2
70.07,10,60,1066.0,3,119,43.0,1200,2
71.17,2,60,1079.0,3,117,99.0,1200,2
69.46,1,60,1182.0,3,116,16.0,1200,2
83.47,11,60,1107.0,3,128,24.0,1400,3
83.75,4,60,1050.0,3,128,39.0,1400,3
83.53,3,60,1023.0,3,115,32.0,1400,3
83.98,6,60,1144.0,3,122,41.0,1400,3
83.52,9,60,1167.0,3,124,31.0,1400,3
83.66,1,60,1071.0,3,123,15.0,1400,3
84.97,2,60,1034.0,3,123,88.0,1400,3
83.39,12,60,1194.0,3,120,6.0,1400,3
83.46,14,60,1148.0,3,120,8.7,1400,3
83.94,10,60,1095.0,3,120,22.0,1400,3
83.47,13,60,1101.0,3,114,38.0,1400,3
83.23,7,60,1167.0,3,118,2.9,1400,3
83.76,8,60,1196.0,3,115,3.5,1400,3
83.99,5,60,1032.0,3,115,99.0,1400,3
95.62,9,60,1092.0,3,133,13.0,1600,2
95.86,11,60,1040.0,3,132,21.0,1600,2
96.04,4,60,1049.0,3,128,89.0,1600,2
95.57,1,60,1162.0,3,129,8.1,1600,2
96.08,7,60,1104.0,3,128,11.0,1600,2
96.43,12,60,1090.0,3,127,27.0,1600,2
95.89,14,60,1107.0,3,127,16.0,1600,2
96.07,3,60,1172.0,3,122,24.0,1600,2
97.23,5,60,1062.0,3,121,99.0,1600,2
95.87,6,60,1070.0,3,122,18.0,1600,2
95.73,13,60,1133.0,3,123,19.0,1600,2
95.5,8,60,1116.0,3,123,2.6,1600,2
95.66,10,60,1080.0,3,119,4.2,1600,2
96.49,2,60,1159.0,3,118,99.0,1600,2
112.46,5,60,962.0,3,133,4.1,1800,5
112.28,6,60,1164.0,3,133,7.1,1800,5
111.93,12,60,991.0,3,127,11.0,1800,5
111.88,10,60,1176.0,3,131,16.0,1800,5
112.85,1,60,1059.0,3,124,17.0,1800,5
111.98,2,60,1107.0,3,126,12.0,1800,5
112.16,9,60,1112.0,3,123,7.7,1800,5
111.73,11,60,1108.0,3,123,16.0,1800,5
112.05,4,60,1051.0,3,121,32.0,1800,5
112.05,3,60,1016.0,3,115,6.3,1800,5
112.54,7,60,1136.0,3,114,11.0,1800,5
111.69,8,60,1124.0,3,111,12.0,1800,5
71.67,1,60,1088.0,3,127,13.0,1200,4
73.7,4,60,1196.0,3,127,13.0,1200,4
71.25,2,60,1150.0,3,129,2.5,1200,4
72.0,6,60,1088.0,3,126,24.0,1200,4
71.21,9,60,1048.0,3,127,8.3,1200,4
71.22,5,60,1100.0,3,126,5.3,1200,4
72.13,3,60,1136.0,3,123,19.0,1200,4
70.64,7,60,1128.0,3,125,14.0,1200,4
70.68,8,60,1097.0,3,120,5.1,1200,4
58.17,2,60,1132.0,3,127,2.5,1000,4
59.11,5,60,1113.0,3,122,17.0,1000,4
58.88,9,60,1045.0,3,122,34.0,1000,4
58.23,7,60,1228.0,3,125,17.0,1000,4
59.4,3,60,1119.0,3,125,13.0,1000,4
58.79,1,60,1090.0,3,123,8.7,1000,4
57.75,4,60,1014.0,3,122,3.9,1000,4
58.77,8,60,1097.0,3,116,10.0,1000,4
58.65,10,60,1092.0,3,116,57.0,1000,4
61.82,6,60,1070.0,3,115,33.0,1000,4
